,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,month,day_of_week,hour_of_day,trip_duration,calculated_total_amount
1053,7.3,1,0,1,25.0,1.0,0.5,6.7,0.0,0.3,33.5,231,237,10,3,19,3990,41.82767268880795
1054,10.1,1,0,1,33.0,0.0,0.5,6.0,0.0,0.3,39.8,65,138,3,4,13,2374,41.74096211708293
1055,14.86,1,0,1,40.0,0.0,0.5,9.31,5.76,0.3,55.87,209,138,10,3,6,6065,41.79637783739471
1056,4.89,1,0,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36,236,211,4,2,14,3056,41.40537423624737
1057,4.7,1,0,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,79,143,4,5,15,1742,41.654189776225394
1058,15.67,1,0,1,43.5,1.0,0.5,10.21,5.76,0.3,61.27,138,13,5,0,18,2153,41.72938743251608
1059,10.44,1,0,1,42.5,1.0,0.5,7.51,5.76,0.3,57.57,138,161,5,4,17,1182,41.50754846868228
1060,0.3,1,0,2,3.0,1.0,0.5,0.0,0.0,0.3,4.8,50,246,1,1,18,1417,39.725715481040254
1061,8.8,1,0,1,28.0,1.0,0.5,7.1,5.76,0.3,42.66,138,140,2,4,17,2743,41.758948878771406
1062,0.21,1,0,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,7,7,1,2,0,2250,39.78770852603674
1063,3.7,1,0,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,230,148,12,5,12,1852,39.29150377015397
1064,11.2,1,0,2,35.0,0.5,0.5,0.0,0.0,0.3,36.3,141,216,1,3,23,2161,39.376842373546594
1065,7.8,1,0,1,32.0,0.5,0.5,6.65,0.0,0.3,39.95,68,97,6,3,22,2191,41.69146089313858
1066,7.91,1,0,1,25.5,0.5,0.5,6.51,5.76,0.3,39.07,138,166,7,5,0,1638,41.80961869187678
1067,7.83,1,0,1,83.0,1.0,0.5,18.11,5.76,0.3,108.67,162,138,11,3,16,1131,40.81451139688822
1068,3.5,1,0,1,23.0,0.0,0.5,4.75,0.0,0.3,28.55,158,142,12,5,19,1836,41.54148434098442
1069,9.23,1,0,1,26.5,0.5,0.5,6.95,0.0,0.3,34.75,132,95,12,1,2,1983,41.9124939988054
1070,0.02,1,0,2,2.5,1.0,0.5,0.0,0.0,0.3,4.3,24,24,11,1,17,1206,39.819531615196084
1071,20.8,1,0,1,57.0,0.0,0.5,11.55,0.0,0.3,69.35,132,14,2,6,18,2956,41.89709535767832
1072,4.26,1,0,1,21.5,1.0,0.5,4.66,0.0,0.3,27.96,231,230,4,2,16,2364,41.54176880731047
1073,5.57,1,0,1,21.5,0.0,0.5,4.0,0.0,0.3,26.3,209,161,5,1,8,1453,41.42445654389212
1074,21.2,1,0,1,58.0,0.0,0.5,9.68,5.76,0.3,74.24,191,263,5,5,13,3117,41.6755392213866
1075,3.72,1,0,2,21.5,1.0,0.5,0.0,0.0,0.3,23.3,163,144,5,1,17,1215,39.325423416659035
1076,8.7,1,0,1,32.0,0.5,0.5,3.91,5.76,0.3,42.97,164,95,3,6,20,3072,41.46565942861943
1077,6.6,1,0,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,33,170,5,4,12,1409,41.80583702516313
1078,9.3,1,0,1,34.5,1.0,0.5,8.41,5.76,0.3,50.47,238,138,4,3,17,1581,41.50573869221891
1079,4.45,1,0,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96,170,75,11,2,14,2071,41.48668183738819
1080,16.7,1,0,1,54.0,1.0,0.5,13.95,0.0,0.3,69.75,132,145,8,3,17,2044,41.987327535449936
1081,7.9,1,0,1,25.5,0.5,0.5,5.35,0.0,0.3,32.15,163,33,8,1,22,2303,41.61541180101294
1082,8.78,1,0,1,34.0,1.0,0.5,44.5,0.0,0.3,80.3,186,181,3,3,19,2598,43.22869969869686
1083,8.82,1,0,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,237,138,8,3,8,1618,41.485634505193076
1084,18.8,1,0,2,52.5,0.0,0.5,0.0,0.0,0.3,53.3,107,150,3,4,7,2454,39.44291340439462
1085,0.3,1,0,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,170,164,12,5,11,1052,39.6575861000132
1086,9.1,1,0,1,29.0,0.0,0.5,7.11,5.76,0.3,42.67,229,138,10,2,8,2869,41.518457123459456
1087,14.78,1,0,1,42.5,1.0,0.5,11.08,0.0,0.3,55.38,132,7,8,0,19,2847,41.923760393494504
1088,5.33,1,0,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56,211,239,7,5,13,2769,41.545165923302044
1089,7.4,1,0,1,24.0,0.0,0.5,4.95,0.0,0.3,29.75,238,13,8,6,9,2185,41.651410493912636
1090,10.12,1,0,1,31.5,0.0,0.5,4.7,0.0,0.3,37.0,151,185,3,5,19,1507,41.6034137679231
1091,7.58,1,0,1,32.0,0.0,0.5,6.56,0.0,0.3,39.36,186,65,10,2,14,1137,41.44671109216172
1092,21.09,1,0,1,69.5,0.0,0.5,0.0,5.76,0.3,76.06,238,19,11,4,15,1994,40.860407557126
1093,6.9,1,0,1,27.5,0.0,0.5,5.65,0.0,0.3,33.95,142,138,9,6,19,1316,41.66433514378271
1094,2.3,1,0,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,25,25,2,5,13,1131,39.834572033503896
1095,7.73,1,0,1,33.0,1.0,0.5,0.0,0.0,0.3,34.8,158,7,1,4,19,1369,41.305911756407895
1096,10.78,1,0,1,38.0,0.0,0.5,11.14,5.76,0.3,55.7,50,138,6,1,14,3739,41.71462589292645
1097,0.28,1,0,1,3.0,1.0,0.5,0.96,0.0,0.3,5.76,142,143,10,1,18,1288,41.722272151918034
1098,13.72,1,0,2,43.0,0.0,0.5,0.0,5.76,0.3,49.56,246,91,3,2,10,2017,38.97901477242665
1099,13.15,1,0,1,41.5,1.0,0.5,8.66,0.0,0.3,51.96,132,189,4,0,19,1838,41.72804794903482
1100,3.8,1,0,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3,163,144,3,4,11,2887,39.18828475541197
1101,7.0,1,0,1,23.5,0.5,0.5,6.1,5.76,0.3,36.66,164,36,11,6,0,2426,41.82713642596934
1102,6.3,1,0,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,79,151,7,2,22,2094,41.59616652263615
1103,6.9,1,0,1,22.5,0.5,0.5,4.75,0.0,0.3,28.55,231,237,6,4,23,100,41.58495554822494
1104,13.5,1,0,1,47.5,0.0,0.5,12.05,0.0,0.3,60.35,132,181,2,4,15,1569,41.70304308181839
1105,12.5,1,0,2,44.0,0.0,0.5,0.0,0.0,0.3,44.8,132,83,4,3,6,2744,39.25306746764072
1106,11.3,1,0,1,36.0,0.0,0.5,8.5,5.76,0.3,51.06,138,170,9,1,8,2624,41.60161770584281
1107,10.7,1,0,1,35.0,0.0,0.5,8.31,5.76,0.3,49.87,161,138,10,4,12,2114,41.63260794963256
1108,9.2,1,0,1,42.0,0.0,0.5,5.55,5.76,0.3,54.11,138,161,9,1,9,1490,41.18376116664113
1109,8.9,1,0,1,32.0,0.0,0.5,9.6,5.76,0.3,48.16,162,138,5,3,15,2142,41.5622154012641
1110,10.9,1,0,1,35.5,1.0,0.5,10.0,5.76,0.3,53.06,138,113,3,0,17,1688,41.65239267356499
1111,15.5,1,0,1,41.5,0.0,0.5,10.58,0.0,0.3,52.88,132,80,1,3,23,2256,41.80970050202599
1112,5.0,1,0,1,23.0,0.0,0.5,4.75,0.0,0.3,28.55,249,262,3,4,12,1316,41.41525041254874
1113,10.32,1,0,1,35.5,1.0,0.5,8.61,5.76,0.3,51.67,138,161,9,2,18,2069,41.70756703507992
1114,7.38,1,0,1,27.0,0.0,0.5,5.56,0.0,0.3,33.36,142,209,3,6,15,1172,41.665320090915706
1115,10.6,1,0,1,38.0,0.0,0.5,4.46,5.76,0.3,49.02,264,48,6,0,14,1562,41.032150703747675
1116,7.48,1,0,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76,43,209,1,5,13,1745,41.81955388463969
1117,7.7,1,0,1,31.5,0.0,0.5,6.45,0.0,0.3,38.75,236,12,8,4,14,2105,41.45429591820859
1118,9.1,1,0,1,34.5,0.0,0.5,10.55,0.0,0.3,45.85,236,170,5,4,6,2554,41.67640236545628
1119,6.1,1,0,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,239,13,10,1,14,1259,39.224601287001995
1120,9.6,1,0,1,31.5,0.5,0.5,9.6,5.76,0.3,48.16,138,107,3,2,21,2677,41.65151858536562
1121,18.02,1,0,1,48.0,0.5,0.5,11.01,5.76,0.3,66.07,132,185,9,1,22,3359,41.821044358464924
1122,9.0,1,0,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,230,243,7,2,23,3050,39.38849667903456
1123,8.5,1,0,1,33.5,0.0,0.5,10.29,0.0,0.3,44.59,68,234,2,5,18,2863,41.85007268362884
1124,5.35,1,0,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,13,162,6,5,23,3170,41.886842379297526
1125,6.98,1,0,1,21.5,0.5,0.5,5.7,0.0,0.3,28.5,236,243,4,5,3,2877,41.82096256261268
1126,7.2,1,0,1,25.0,0.5,0.5,1.31,0.0,0.3,27.61,158,74,3,1,0,2666,41.49409652854379
1127,1.48,1,0,1,23.0,1.0,0.5,4.96,0.0,0.3,29.76,230,141,9,2,17,1589,41.38164071353199
1128,9.36,1,0,1,33.5,0.0,0.5,6.86,0.0,0.3,41.16,138,148,4,5,14,2407,41.66991149039363
1129,11.04,1,0,1,35.0,0.5,0.5,0.0,0.0,0.3,36.3,132,198,4,2,20,1475,41.38167086824628
1130,10.1,1,0,1,31.0,0.0,0.5,0.0,5.76,0.3,37.56,100,138,3,0,15,62,41.1561712922619
1131,6.81,1,0,2,22.0,1.0,0.5,0.0,0.0,0.3,23.8,132,28,3,1,19,1740,39.481019825268014
1132,8.9,1,0,1,32.0,0.5,0.5,7.8,5.76,0.3,46.86,164,95,12,3,21,1471,41.58872511839253
1133,8.0,1,0,1,25.0,0.0,0.5,0.0,0.0,0.3,25.8,141,33,8,4,13,1681,41.48445420307364
1134,6.2,1,0,1,22.5,0.5,0.5,4.75,0.0,0.3,28.55,249,151,4,3,1,1356,41.584027529250804
1135,7.81,1,0,1,23.0,0.0,0.5,7.39,5.76,0.3,36.95,263,138,5,3,9,1090,41.49923163629681
1136,17.8,1,0,2,63.0,0.0,0.5,0.0,0.0,0.3,63.8,238,190,10,6,15,1600,39.04705166081648
1137,9.86,1,0,1,27.5,0.0,0.5,7.08,0.0,0.3,35.38,229,18,1,6,8,1287,41.71209364875648
1138,6.95,1,0,1,25.5,0.0,0.5,6.58,0.0,0.3,32.88,237,231,5,5,16,1410,41.585256005443654
1139,10.41,1,0,1,29.5,0.5,0.5,7.31,5.76,0.3,43.87,138,244,9,2,0,2287,41.82640389240757
1140,11.56,1,0,1,36.5,0.0,0.5,7.46,0.0,0.3,44.76,87,102,4,0,6,1383,41.640559063147876
1141,8.7,1,0,1,28.5,0.0,0.5,4.4,0.0,0.3,33.7,233,213,4,2,7,1810,41.45284862914959
1142,8.43,1,0,1,32.5,0.0,0.5,2.7,0.0,0.3,36.0,166,107,10,5,15,1757,41.4657682222346
1143,11.19,1,0,1,35.5,0.0,0.5,10.52,5.76,0.3,52.58,162,138,11,3,15,87,41.65346462922242
1144,17.77,1,0,1,47.5,0.5,0.5,9.76,0.0,0.3,58.56,186,51,9,6,23,2153,41.9411475303701
1145,9.32,1,0,1,32.0,1.0,0.5,8.0,0.0,0.3,41.8,138,233,6,0,16,2113,41.76895142827047
1146,30.0,4,0,1,119.5,0.0,0.5,25.2,5.76,0.3,151.26,138,265,8,1,10,1529,39.65168214091766
1147,0.15,1,0,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,107,79,2,6,0,2041,39.80796970202994
1148,22.4,1,0,1,58.5,0.5,0.5,11.95,0.0,0.3,71.75,132,228,2,3,4,2584,42.04209420054446
1149,16.53,1,0,1,51.5,0.0,0.5,11.61,5.76,0.3,69.67,138,261,6,3,14,1324,41.631111027874894
1150,8.6,1,0,1,33.0,0.0,0.5,4.0,5.76,0.3,43.56,138,186,8,3,14,972,41.335243305023326
1151,3.99,1,0,2,29.5,1.0,0.5,0.0,0.0,0.3,31.3,79,236,5,2,18,34381,40.07042278062467
1152,15.75,1,0,1,47.5,1.0,0.5,13.76,5.76,0.3,68.82,13,138,3,1,17,1444,41.979932936970954
1153,12.1,1,0,1,35.5,0.5,0.5,8.5,5.76,0.3,51.06,163,138,7,4,5,2780,41.802740560323755
1154,7.02,1,0,1,34.0,1.0,0.5,7.16,0.0,0.3,42.96,50,80,12,3,18,2444,41.81454950930612
1155,8.5,1,0,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,162,181,11,2,23,1364,41.693135342686034
1156,8.5,1,0,1,27.5,0.5,0.5,5.75,0.0,0.3,34.55,100,243,9,4,22,1893,41.8455522275762
1157,10.24,1,0,1,29.0,0.0,0.5,5.33,5.76,0.3,40.89,137,138,4,4,11,1974,41.600625932479154
1158,4.2,1,0,1,22.0,1.0,0.5,7.1,0.0,0.3,30.9,181,80,10,4,17,959,41.76279507854176
1159,7.1,1,0,1,24.0,1.0,0.5,3.87,0.0,0.3,29.67,239,243,5,2,16,1419,41.58021866476095
1160,8.97,1,0,1,44.5,0.0,0.5,9.06,0.0,0.3,54.36,138,162,10,3,14,1789,41.45308658833457
1161,8.82,1,0,1,31.0,0.0,0.5,7.51,5.76,0.3,45.07,138,107,3,0,9,2046,41.42172043431995
1162,6.36,1,0,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3,234,41,10,2,23,991,39.23512880432019
1163,8.08,1,0,1,24.5,0.0,0.5,6.21,5.76,0.3,37.27,138,140,6,6,15,2419,41.71270172219569
1164,8.5,1,0,1,25.5,0.5,0.5,6.5,5.76,0.3,39.06,79,95,11,2,23,2412,41.75359114290333
1165,11.93,1,0,1,36.5,1.0,0.5,6.61,5.76,0.3,50.67,170,138,3,2,19,1998,41.56883473103774
1166,8.67,1,0,1,30.5,0.0,0.5,9.26,5.76,0.3,46.32,138,161,3,0,7,2228,41.52386166713717
1167,8.72,1,0,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,107,228,1,4,20,56,39.43901935422599
1168,10.9,1,0,1,35.5,0.0,0.5,7.25,0.0,0.3,43.55,138,33,3,4,8,1492,41.66032418690486
1169,3.83,1,0,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,164,43,3,6,10,2527,39.35793710019102
1170,10.04,1,0,1,32.5,0.0,0.5,6.66,0.0,0.3,39.96,107,133,1,0,12,1853,41.55339233843527
1171,0.2,1,0,1,3.0,1.0,0.5,0.95,0.0,0.3,5.75,236,237,3,1,19,2059,41.54906520277585
1172,9.06,1,0,1,31.5,0.0,0.5,9.52,5.76,0.3,47.58,186,138,2,4,15,1654,41.53960071357407
1173,8.9,1,0,1,27.0,0.0,0.5,6.71,5.76,0.3,40.27,137,138,6,3,14,2976,41.63100376196488
1174,7.24,1,0,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,163,87,6,2,0,2654,41.74879893533904
1175,11.93,1,0,1,34.5,0.5,0.5,7.16,0.0,0.3,42.96,132,189,3,4,1,2006,41.90385980105265
1176,8.8,1,0,1,28.5,0.5,0.5,2.98,0.0,0.3,34.73,170,49,11,0,20,3204,41.312786013401634
1177,13.4,1,0,1,50.5,1.0,0.5,8.71,5.76,0.3,66.77,244,95,8,4,16,2116,41.42331313418306
1178,7.54,1,0,1,23.5,0.5,0.5,7.44,0.0,0.3,32.24,264,264,10,6,1,2473,41.93914586434292
1179,6.6,1,0,1,32.0,0.0,0.5,6.55,0.0,0.3,39.35,68,112,11,1,15,3022,41.5759526033775
1180,10.1,1,0,1,29.0,1.0,0.5,9.14,5.76,0.3,45.7,138,229,5,4,18,1462,41.904546580533136
1181,13.6,1,0,1,44.5,0.0,0.5,10.2,5.76,0.3,61.26,161,131,5,1,14,1907,41.46349884389804
1182,9.8,1,0,1,29.5,0.0,0.5,6.06,0.0,0.3,36.36,236,231,5,4,6,2244,41.651678651320836
1183,9.18,1,0,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,138,234,10,2,12,3201,41.660504401607284
1184,7.2,1,0,1,27.0,0.5,0.5,7.05,0.0,0.3,35.35,158,152,2,4,23,1090,41.65106214108623
1185,10.25,1,0,1,33.5,0.0,0.5,8.01,5.76,0.3,48.07,138,68,6,4,13,2600,41.614992708669135
1186,8.75,1,0,1,29.5,1.0,0.5,7.41,5.76,0.3,44.47,138,244,3,1,19,1590,41.622559550277444
1187,14.09,1,0,1,40.0,1.0,0.5,8.36,0.0,0.3,50.16,138,181,4,3,18,2153,41.90938430119223
1188,5.6,1,0,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,186,7,5,5,19,1642,41.52981945030159
1189,10.93,1,0,1,38.5,0.0,0.5,7.86,0.0,0.3,47.16,138,97,11,4,14,2486,41.704172468286075
1190,11.56,1,0,1,34.5,0.5,0.5,7.0,0.0,0.3,42.8,138,231,3,3,21,4279,41.800394296894154
1191,12.11,1,0,1,35.0,0.5,0.5,0.0,0.0,0.3,36.3,138,191,3,4,21,2347,41.504315977305815
1192,9.98,1,0,1,33.5,1.0,0.5,8.21,5.76,0.3,49.27,138,48,9,1,16,2937,41.69469409608186
1193,4.5,1,0,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,13,50,3,2,10,1692,41.61483795194992
1194,7.4,1,0,1,27.5,0.0,0.5,0.0,0.0,0.3,28.3,186,42,7,5,12,1892,41.36571651223995
1195,7.13,1,0,1,25.0,0.0,0.5,5.16,0.0,0.3,30.96,152,113,9,2,7,1429,41.61966889130785
1196,10.6,1,0,1,33.0,0.0,0.5,6.76,0.0,0.3,40.56,142,49,5,5,9,3664,41.783548652199926
1197,7.11,1,0,1,24.5,0.0,0.5,6.21,5.76,0.3,37.27,138,75,11,1,7,1380,41.54035603650317
1198,19.6,1,0,1,53.5,0.5,0.5,10.95,0.0,0.3,65.75,132,25,1,0,1,1744,41.81329554057071
1199,6.07,1,0,1,27.5,0.0,0.5,7.08,0.0,0.3,35.38,87,43,6,2,10,1710,41.61754457899251
1200,9.43,1,0,1,34.0,0.0,0.5,8.11,5.76,0.3,48.67,138,161,3,1,11,2290,41.44744137881074
1201,10.3,1,0,1,31.5,0.5,0.5,7.71,5.76,0.3,46.27,138,151,3,6,21,1880,41.738182244060525
1202,10.67,1,0,1,33.0,1.0,0.5,8.44,5.76,0.3,49.0,138,142,10,1,19,1644,41.73818581775464
1203,5.2,1,0,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8,113,262,4,5,19,1849,39.44748266111476
1204,10.5,1,0,1,34.5,0.0,0.5,8.21,5.76,0.3,49.27,138,162,5,2,11,1264,41.529045013285305
1205,8.1,1,0,1,27.0,0.5,0.5,4.0,0.0,0.3,32.3,114,152,6,3,3,2516,41.76431908398894
1206,7.7,1,0,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,138,37,3,6,22,1594,41.77641115670984
1207,6.52,1,0,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,231,238,4,2,21,1126,41.48382995432813
1208,0.16,1,0,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,237,237,3,5,14,34,39.45459266406556
1209,8.71,1,0,1,26.0,0.5,0.5,6.61,5.76,0.3,39.67,138,170,9,4,22,1494,41.7242332599281
1210,21.25,3,0,1,78.0,0.5,0.0,19.96,21.0,0.3,119.76,163,1,1,6,5,1742,41.930780729843434
1211,11.44,1,0,1,45.0,0.0,0.5,11.45,0.0,0.3,57.25,138,181,10,4,15,1852,41.709928189049734
1212,16.32,1,0,2,44.0,0.5,0.5,0.0,0.0,0.3,45.3,132,252,3,4,21,2005,39.511890987251206
1213,6.72,1,0,2,27.5,1.0,0.5,0.0,0.0,0.3,29.3,65,162,12,3,16,85153,41.56149530314808
1214,7.27,1,0,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,163,243,2,1,22,1851,41.59743363360799
1215,11.46,1,0,1,33.5,1.0,0.5,8.21,5.76,0.3,49.27,138,164,4,2,19,1435,41.7303266121794
1216,9.0,1,0,1,28.0,0.0,0.5,5.75,0.0,0.3,34.55,236,25,6,5,17,3443,41.61382789456931
1217,9.05,1,0,1,32.0,0.5,0.5,6.66,0.0,0.3,39.96,170,61,3,0,21,2412,41.48939692626938
1218,12.36,1,0,1,33.5,0.5,0.5,3.48,0.0,0.3,38.28,138,132,12,0,21,1156,41.617816398983564
1219,7.0,1,1,1,26.0,1.0,0.5,5.55,0.0,0.3,33.35,88,263,10,2,17,1785,40.51713814103988
1220,12.7,1,0,1,52.5,1.0,0.5,13.55,0.0,0.3,67.85,138,181,3,1,16,1668,41.66515485573585
1221,9.08,5,0,1,17.51,0.0,0.0,0.0,0.0,0.3,17.81,102,49,12,5,9,1978,41.41422867539096
1222,5.7,1,0,2,23.0,1.0,0.5,0.0,0.0,0.3,24.8,87,48,4,2,19,1957,39.51123654638957
1223,5.19,1,0,1,23.5,0.0,0.5,6.08,0.0,0.3,30.38,113,239,2,1,14,2082,41.541899090148924
1224,3.21,1,0,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36,162,144,7,1,13,1776,41.373443650117636
1225,10.5,1,0,1,33.5,0.0,0.5,8.0,5.76,0.3,48.06,138,163,8,5,11,2043,41.69831028344365
1226,6.42,1,0,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,161,12,12,5,8,1760,39.54631951629409
1227,10.12,1,0,1,38.0,1.0,0.5,9.11,5.76,0.3,54.67,230,138,3,3,16,2092,41.510392266698204
1228,5.76,3,0,1,36.0,0.5,0.0,11.82,10.5,0.3,59.12,163,265,3,5,1,1716,42.07885300280792
1229,6.88,1,0,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,48,244,7,4,9,2604,41.86983572042323
1230,4.8,1,0,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16,234,87,5,2,8,2145,41.3730792536117
1231,7.3,1,0,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,233,138,3,3,5,1951,41.63065677801958
1232,4.54,1,0,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56,48,144,8,3,20,1584,41.68127957898309
1233,8.0,1,0,1,28.5,0.5,0.5,5.96,0.0,0.3,35.76,48,52,5,5,2,1832,41.922641820590904
1234,4.61,1,0,2,27.0,0.0,0.5,0.0,0.0,0.3,27.8,261,233,8,3,8,62,39.07090186709518
1235,9.17,1,0,1,29.5,0.5,0.5,6.16,0.0,0.3,36.96,13,262,1,1,23,2507,41.79264810447701
1236,8.1,1,0,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8,132,265,1,1,10,2574,39.44329207101639
1237,9.3,1,0,1,31.0,0.0,0.5,9.35,5.76,0.3,46.91,138,107,10,3,10,1615,41.68769956460643
1238,12.2,1,0,1,41.0,0.0,0.5,9.5,5.76,0.3,57.06,138,164,3,6,16,2801,41.64571413395741
1239,12.24,1,0,1,46.0,0.0,0.5,10.51,5.76,0.3,63.07,138,113,4,2,8,3415,41.48152874189381
1240,7.9,1,1,1,27.5,1.0,0.5,8.75,0.0,0.3,38.05,237,261,3,3,17,3303,40.45980638258491
1241,10.5,1,0,1,31.5,0.5,0.5,10.0,5.76,0.3,48.56,138,239,4,1,21,1253,41.684921294142875
1242,5.9,1,0,1,22.0,1.0,0.5,4.76,0.0,0.3,28.56,238,158,10,4,18,1142,41.693092216985
1243,8.98,1,0,1,27.5,1.0,0.5,7.01,5.76,0.3,42.07,138,233,5,3,19,2213,41.769728611091224
1244,9.13,1,0,2,33.0,0.0,0.5,0.0,0.0,0.3,33.8,186,106,10,0,13,1824,39.17748515158884
1245,0.22,1,0,1,3.0,0.0,0.5,1.14,0.0,0.3,4.94,164,234,1,6,18,1620,41.63299790630479
1246,5.38,1,0,1,27.0,1.0,0.5,7.2,0.0,0.3,36.0,90,151,9,1,18,1886,41.74601271032505
1247,4.6,1,0,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75,186,41,11,4,15,2152,41.54897754435944
1248,15.05,1,0,1,41.0,0.5,0.5,8.46,0.0,0.3,50.76,132,7,9,1,0,1610,41.88632029876075
1249,6.7,1,0,1,23.5,0.5,0.5,7.4,0.0,0.3,32.2,161,33,2,1,20,2486,41.64043809458344
1250,6.4,1,0,1,23.0,1.0,0.5,6.2,0.0,0.3,31.0,231,162,3,1,19,3264,41.63376839627068
1251,11.28,1,0,1,34.5,0.0,0.5,7.06,0.0,0.3,42.36,138,97,4,5,18,1563,41.70906509368395
1252,10.6,1,0,1,31.0,1.0,0.5,11.55,5.76,0.3,50.11,140,138,6,4,17,993,41.96842270228154
1253,6.1,1,0,1,32.5,0.0,0.5,6.66,0.0,0.3,39.96,87,230,12,0,9,2396,41.52793231846391
1254,9.75,1,0,1,39.0,0.0,0.5,11.94,0.0,0.3,51.74,237,231,1,3,9,1007,41.54361054275408
1255,7.0,1,0,1,27.0,0.0,0.5,6.95,0.0,0.3,34.75,162,231,3,1,9,1800,41.550170458433364
1256,7.9,1,0,1,23.5,1.0,0.5,7.75,5.76,0.3,38.81,138,262,9,1,18,1748,41.81286894573782
1257,7.2,1,0,1,23.5,0.5,0.5,0.0,5.76,0.3,30.56,138,147,11,4,23,3309,41.478602171584185
1258,7.16,1,0,1,25.0,0.0,0.5,6.45,0.0,0.3,32.25,88,237,2,3,11,2129,41.74477417514203
1259,10.0,1,0,1,29.5,1.0,0.5,6.25,0.0,0.3,37.55,138,79,3,0,18,1375,41.70586935530574
1260,11.39,1,0,1,33.0,0.5,0.5,8.0,0.0,0.3,42.3,138,52,1,0,21,2555,41.671359547555284
1261,8.61,1,0,1,28.0,1.0,0.5,3.5,0.0,0.3,33.3,170,40,7,1,19,2155,41.59074177610016
1262,8.87,1,0,1,37.5,0.0,0.5,8.81,5.76,0.3,52.87,138,230,5,0,10,1227,41.34033594522529
1263,6.55,1,0,1,22.5,0.0,0.5,3.5,0.0,0.3,26.8,141,87,4,2,9,1518,41.53006966799703
1264,12.44,1,0,1,39.0,0.0,0.5,11.39,5.76,0.3,56.95,234,138,8,3,10,2779,41.62917397558273
1265,6.06,1,0,1,24.5,0.5,0.5,5.16,0.0,0.3,30.96,68,49,5,3,21,5069,41.77067184283841
1266,7.62,1,0,1,23.0,0.5,0.5,9.02,5.76,0.3,39.08,138,263,11,1,22,1107,41.76660729244827
1267,0.34,1,0,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,114,114,12,5,1,1086,39.85811158968969
1268,11.94,1,0,2,36.0,0.5,0.5,0.0,5.76,0.3,43.06,138,186,3,3,23,3822,39.31816789708615
1269,3.4,1,0,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,50,43,5,3,14,1779,39.34426763822394
1270,5.23,1,0,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76,24,164,10,3,10,1903,41.75749873410498
1271,3.8,1,0,1,30.0,1.0,0.5,4.0,0.0,0.3,35.8,249,237,9,2,17,2511,41.30809629944072
1272,10.8,1,0,1,35.5,0.0,0.5,8.4,5.76,0.3,50.46,163,138,4,0,15,2127,41.41160237234415
1273,17.84,1,0,1,53.5,1.0,0.5,12.21,5.76,0.3,75.22,100,210,5,1,19,1447,41.58993911810437
1274,12.03,5,0,1,35.0,0.0,0.5,7.16,0.0,0.3,42.96,87,138,6,4,6,2126,39.76118733800466
1275,8.86,1,0,1,27.5,0.0,0.5,6.81,5.76,0.3,40.87,236,138,3,1,7,1711,41.39062717452978
1276,17.19,1,0,1,47.0,0.5,0.5,26.7,0.0,0.3,75.0,138,265,1,0,22,2031,42.453998510714584
